language,review,voted_up,playtime
english,"DUDE. THIS. WAS. AWESOME!!!! The sheer amount of work and wellness put into this game, INCREDIBLE. It makes me want to go back in time so I don't remember this game to enjoy it all over again! The story, the characters, the voice acting, the graphics, the mythology, exploring places and mythical beings and depictions of CHINA. DUDE. 10/10 best game I have ever played would reccomend.",True,6009
english,"Realistic graphics, good controls, compelling story, engaging and challenging boss fights",True,1156
english,This game is a genuine 10/10. currently trying to 100% the game and it is still hard even after playing 100+ hours. this game has layers that most games don't which is why it doesn't feel like I've reset 8 times. I'm itching to play the next game Black Myth: Zhong Kui. The people at Game Science know what they are doing and im excited to see what the next game gives us. hopefully a longer game,True,6876
english,"this game is so stunning, great story and gameplay and phenomenal graphics and sounds. I have been immersed since I started this is giving me such good memories from sekiro days.",True,1542
english,"Very good soulslike game.
Great visuals but nothing new to the genre.
Gameplay is satisfying and rewarding.",True,5160
english,"best for pvp. but there is a need of controler foe better dodges and for better fight becouse keyboard mouse were not sufficient 

",True,946
english,"By far one of the best game I have ever play,is not to hard but is also not too easy,is the the perfect balance of difficulty",True,5449
english,"addictive, way too addictive, like i beat the game in 40 hours in just a week addictive",True,2851
english,"Boss fights are amazing but f the normal enemies. actual rage bait map design especially in desert and spider cave. 

Imo Black Myth Wukong is a very loveable game, and i will continue to play this game and every single boss inside of this game until i beat it, no matter what. all boss fights are fun (except stone vanguard this boss was just straight up dumb) and are very rewarding. combos feel clean, and it gives a lot of variety that games like Elden Ring just dont give. Story is interesting enough, although the horrendous reoccuring enemies for each part make walking through places tedious and annoying, but its all worth it when you finally reach that boss. My pc isnt the best, but this game still runs on max graphics effortlessly with 0 crashes so far (the graphics in this game are so beautiful) Amazing game, buy it and you will be hooked, especially if you are a fan of Elden ring, Chinese and Japanese games, or just want to have a fun time jumping around as a monkey.",True,1093
english,"Challenging game, a bit hard but u could see how the developer put their heart in it.",True,6946
english,"best soulslike that fearure 2 types of weapon only, shaft and spear. very recommended fot others that love action rpg with rich story.",True,996
english,"Gr8 soundtrack gr8 gameplay gr8 visuals, gr8 bosses, gr8 story",True,4759
english,This game is beautiful . The End . Insane gameplay and if your looking for a challenge Its really good best buy in a min!  Happy gamin!!,True,1185
english,"Cinema, 10/10 would recommend, the fight scenes, unique bosses, builds, drip, abilities, gorgeous world. Its perfect.",True,3234
english,"Enjoying the PC version very much. I have platinumed the game on PS. I hope to do the same here over a couple of playthroughs.

It has great characters, good gameplay and good graphics. Some of the bosses are really hard and it's a great feeling when you finally beat them.

The story is a bit hard to follow though. I never really understood what was happing apart from the main goal.

For me, it's a 9/10.",True,351
english,"I love getting destroyed by the same boss over and over again for hours on end, getting tilted, and then rage quitting. best gameplay loop there is",True,1303
english,"One of those games that you sincerely hope never ends, but in the same vein, has one of the most cinematic and fulfilling endings of any game in recent memory. Every single fight is an incredible spectacle that would befit the highest budget movie you've ever seen. Every environment, set piece, character, etc is perfectly placed and paced. It truly is mind-boggling that any game other than this one was considered - let alone won - game of the year in its respective year.

An unforgettable journey that should not be missed by anyone up for the challenge.",True,2895
english,"""Get Gud""
 This game does almost everything right. I've beaten all the dark souls games and Bloodbourne and a couple other ""soulslike"" games. The boss difficulty is OUT OF CONTROL here. They're WAY too aggressive. I'm OVERLEVELED against most bosses and have max health (for the areas) and still struggle to get bosses to half health. The attack patterns are ""end game dark souls bosses"" aggressive in the first and second areas already. You have almost no time to heal and when you do you get hit by a 3-6 hit combo anyways.  
 If you like fighting a boss 50 times to beat it this is the game for you...  
But the visuals are breathtaking, the gameplay is very fun, and the story is awesome so far. 
Just wish there was a ""story setting"" that made bosses a bit easier. Which is the first time i've ever said that for any game in 25 years of gaming.",True,1135
english,"Love hate relationship, but I cant stop playing it. The cinema is beautiful, game play is flawless. BUY EVERYTHING IN THE SHRINE!",True,3527
english,"Very cool game with a pretty interesting and varied combat system. There are a lot of options for builds and ways you can play the game, but because there is a set moveset, the combat feels very focused and intentional.

There are a couple bosses that were frustrating to fight, but that could have been because of the build I set up so I won't hold it against the game. The majority of bosses were fun and made me want to learn their moveset and beat them.

The final boss is one of my favorite fights from any game, really well done and very satisfying to fight. Overall, a really great game.",True,2795
english,archers in this gamer are unbearable never have i played a game where the archers rapid fire 8 times in my face stun locking me just to do 1/3 health horrible everything else is good been breezing through archers ruin the game already for me dont want to fight them ever again,True,3182
english,Such an aesthetic. It has been sitting in my library for awhile and I am glad I am giving it the time it deserves. I recommend playing slow and immersing yourself in the world.,True,824
english,This game is excellent. 10/10. I was skeptical when I bought it but quickly found it fun and an excellent story.,True,3076
english,this lowkey one of the most beautiful games in the world good story good gameplay great world building and characters from incredible narrative of the past,True,5486
english,"A refreshing feeling. Art style, story telling and gameplay it is just a beautiful fulfilling game. Fun from start to finish.",True,1925
english,"Black Myth: Wukong is a breathtaking action RPG with stunning visuals, fluid and satisfying combat, and epic, unforgettable boss fights. Set in a beautifully crafted mythological world, it’s challenging, immersive, and packed with adventure at every turn. A must-play for fans of fast-paced, skill-based action.",True,1791
english,"Black Myth: Wukong it's an extraordinary game with great combat, fantastic bosses, and high action, and i highly recommending it for Souls-like fans, despite some flaws like technical issues and level design quirks, especially around the infamous final boss/chapter. Amazing challenging yet fair difficulty, unique abilities (like ""Pluck of Many""), and overall fun, it's a must-buy for its genre, even if some moments were frustrating or had lost audio due to technical glitches.",True,2405
english,"Good for someone to get into souls game, as it is easier as compared to other souls game. And feels like one.",True,10774
english,"The elephant in the room:
You have probably heard of this game as some Battletoads-hard soulslike game with soul crushing difficulty.
It's half true. What's true is that it's more challenging than your average title these days. There are a number of bosses you will struggle to beat as you learn the game. But that's just it, you'll beat the bosses and learn gradually how to make your own builds to beat them. There isn't any penalty for dying, you just  go back to a nearby checkpoint. I want to get that out of the way because I think that makes some people reluctant to try it.
Just to emphasize, this game can occasionally be a challenge but it's not like the games of the 90s.

What you might not like: dying. You will probably do that a few times. There is no difficulty slider to just play the game your way. So be prepared to challenge yourself sometimes and get stuck on a few of the bosses.

What you will like: 
*Dopamine hits when you see the beautiful text hit the screen ""Tiger Vanguard Defeated"" and a great animation to treat you to your W.
*BEAUTIFUL game, dive deep into a story inspired by Chinese folklore and the cultural staple ""Journey to the West.""
*Action game with great leveling system and numerous ways to build the story's hero. It's free to re-set the builds infinitely.
*Monke

",True,1763
english,awesomw game,True,534
english,Cool Monkey,True,997
english,a,True,3199
english,Peakkk,True,3616
english,"pretty good
",True,4333
english,Great game,True,5782
english,"One of the best games I've played in my lifetime. Gaming since the early 1980's btw so definitely a must play for every gamer IMO , it is also the best game I have played in 2025",True,590
english,"Worth the full price, Lot of content, Great production value and PC version is the definitive edition. Personally I still prefers Dark Souls for its varied combat options. But still a great game. Didn't run into any technical issues like crashes and such.",True,8779
english,"Took me about 78 hours to play and beat most if not all bosses in this game.
Big respect to Game Science for a game of this caliber. If you're into souls like games and want a properly respected story into Journey to the west based on Wukong this is the game for you.

Visually and aesthetically amazing and highly optimised.
Combat is a mixture of hack and slash and souls like combat system with the stamina.
However in this stamina is not as important.

Story follows alot of lore of journey to the west tale as you traverse through each chapter. 
With each chapter containing secrets and optional bosses along the routes, without giving much spoiler you'll get lost in the amount of random quests and areas you can unlock.

Overall a really decent and well made installment by Game Science, throws every other
chinese made game out of the park. Mind you, this not being a souls like made it feel like it with
the amount of challenging difficulty but most of all depicting the inspiring tale of Sun Wukong
with a very high caliber story telling and gameplay that will make you sink hours and hours into it
without stopping.

8/10",True,4821
english,"Pretty Solid and memorable Boss Fights, great world building, it was as Epic as they come, made me look up more about Chinese mythology so it was solid on the storytelling as well. Overall 10/10",True,5586
english,"Game 159 of my backlog


I do recommend this game but it has a lot of little things that make me want to scream. Call it pet-peeves as most of my gripes outside of a couple are pretty minor. 

+ Overall fun mechanically skill based combat system
+ An interesting story
+ Solid gameplay length and some NG+ challenges, including boss gauntlets which is always appreciated
+ Lots of little secrets
+ Lots of Builds
+ Some cool fight scenes
+ Fantastic music
+ Incredible boss battles
+ PS5 controller works great and they give you options to select what game icons you want (Xbox or Playstation). Every game should do. 
+ Cloud



- You're stuck relatively with the same light combos throughout the entire game. The heavy combos I feel should be renamed to ""situational"" combos or something like that, as they're not ""heavy"" in the same way that most games would classify that term. There are 3 stances that impact a few abilities with the light combos and these ""heavy"" combos are those abilities. Be aware that even with this, you'll still be using the game 6 attacks through 90% of the game.

- Secrets are just that. Secrets. But some of these secrets are miss-able and are still miss-able in NG+ at the time of this review. E.g. a certain piece of armor during a specific boss fight. You miss it in your first playthrough, and it's gone forever unless you start completely fresh. I have yet to know or hear if it changes in NG++ or beyond.

- Some mechanics are not thoroughly explained in the slightest. Like holding onto the antennas of a giant bug. This is not a spoiler unless you look it up, so don't go looking it up if you're reading this and plan to buy. It'll make sense when you get to the right spot. Anyway, what should be obvious was not initially and believe me when I say this can be very frustrating.

- Game is mostly on rails. I.e. you don't get much exploration outside of the path you're on, with some small exceptions in a couple areas. Don't get me wrong in this as there are a lot of side paths in some of these various areas with some secrets to unlock and collect, but even those are mostly hallways. Would be nice to jump over that small railing down to the area below, but it forces you to walk around the railing and down the stairs.

- Sprinting with L3 should continue sprinting even after jumping. It doesn't. This QoL feature I will nitpick to death because I hated it. You can also hold-sprint with R1/RB to mitigate this but this is unnatural for me personally. When we land on the ground after jumping, it should continue going the same speed as before the jump, unless you're out of stamina.

- In order to understand the full story, you pretty much have to read some outside material. The pacing in this game is a bit chaotic but I feel it'd be less chaotic if you've read the Chinese Novel: Journey to the West. I did not. But after finishing the game, I've been told that I should have the Novel first, and everything would've been much better and much more easily understood. Rip



So again, most of these are minor and some QoL stuff; don't let it deter you. If you're a Souls fan or a Wukong fan then this game should be right up your alley. It's very well made, has some fantastic memorable moments, and I do overall recommend it.",True,3021
english,"Highly recommend! Great bosses and level design. Combat is easy to learn and use, bosses range from easy to challenging, overall very fun action packed game!",True,3099
english,"Some logical thinikng not heavily punishing you and somehow easy to learn mechanics. if you want another souls game youll be dissapointed. Challenging yet doable through practice. Nice graphs nice story , purchase it with discount if possible",True,4962
english,"I mean, it's a great game if you're either used to soulslikes or can adapt quickly. The last boss and scorpoinlord almost made me quit the game but it's still a great, beautiful game. Eventhough it deserved a spot at the game awards, if you look critically, you will see why it didn't win.",True,4762
english,"Great game amazing visuals, combat, lore and bosses!",True,1928
english,"My favorite game of 2024!  not a dull moment throughout the game, each boss feels different than the previous one, great sountrack too, good challenge but not too difficult either.",True,4508
english,Excellent game and also lots of replayability.,True,6251
english,It’s not perfect—some areas feel a bit repetitive—but overall it’s a fun action game that’s definitely worth playing. and don't forget to search for hidden boss hahaha,True,2075
english,"Хорошая, красивая и приятная игромеханически и визуально игра
Очень важным аспектом геймплея является экспериментирование с различными билдами

из минусов сюжет подается разорванно и если не читать стишок про каждого убитого гуая, то ничего понятно не будет

Своих денег точно стоит, геймпад обязателен",True,3430
english,Great game with top tier boss fights and amazing lore,True,3584
english,I really like the story plot but my game is vary buggy and looks like something from the 2000's,True,16786
english,its an amazing game some moderately challenging bosses(only in chapter 2 so i cannot speak for how hard it gets) i am loving this game and i am extremely addicted. Would 110% recommend!,True,3709
english,"I havent finished the game yet but, right now I would give it 8/10.  

It is among the best looking games I have played and I am only playing on very high graphics not cinematic.  I have had a few game crashes and am seeing some panels on the ground that fail to render despite the 5070 desktop gpu.  

Gameplay is fun but somewhat simple and much slower feeling than dark souls or elden ring.  The landscape is a bit tricky to navigate with many rocks and cliffs that you cannot walk on but look like you could.

I suspect I will be playing the game more than once!",True,1770
english,CAUTION !! This game is highly addictive please play responsively !!!,True,2468
english,"The game is pretty much a souls game but a lot more cinematic, some bosses can be hard but haven't had an invincible one so far. I don't like souls games but I'm really liking this game with the cool skills, great vfx and graphics and a compelling cinematic story, fast and smooth combat with cool animations. I kinda see the game as a mix between gow and dark souls.",True,2467
english,"Simple, it's wukong. Only souls-like game I will never hesitate or give a second thought when play again.",True,3793
english,"As everyone has said already, if you're expecting Sekiro style gameplay, move along. While the game isn't objectively bad by any means, it leaves a bad taste in my mouth having played FromSoft games for over 15 years. 

I will NOT be leaving this a bad review, for two reasons, it absolutely holds it's own as an ARPG boss-rush, and is a beautifully designed game loosely following the story of Sun Wukong, one of the greatest characters in all of literature. 

A+ story here - unfortunately for me, I would rate it an F in the gameplay department, relative to Sekiro.",True,168
english,"If you buy this game and don't like it, put it away for a week. Try again. Still don't like it? Put it away for a week. Try again. Still don't like it? Hate to break it to you but you're just wrong, this game is amazing.",True,2514
english,"Gameplay and combat overall is great, you get a decent amount of spells and combat stances to choose from thorough out the game
The story is good, but not that amazing, it's just entertaining  
The graphic and environment is Great though the world is linear and straightforward 
Has a lot of variety in enemy and bosses with different move-set, gameplay to each other; although the enemy's are all pretty easy to beat, most of the bosses you can beat on your first try so the game overall not the difficult if you played souls game before     

9/10",True,3546
english,Absolute peak of a game i would say that this game can be hard from the start but thats only on the bosses although as you progress through it gets a whole lot easier just remember to learn the bosses.,True,1981
english,"Black Myth: Wukong is hands-down one of the most visually breathtaking and immersive action RPGs I’ve played in years. From the moment the journey begins, the game pulls you into a rich world inspired by Chinese mythology, packed with incredible detail and atmosphere.

The combat is smooth, responsive, and deeply satisfying. Every boss fight feels unique and challenging, pushing you to master your abilities and timing. The animations are top-notch, and the transformation abilities make the gameplay fresh and exciting throughout.

The world design is absolutely gorgeous — from mystical forests to ancient temples — every location feels alive. The soundtrack adds another layer of depth, making the entire experience unforgettable.

Wukong’s storytelling is emotional, epic, and beautifully presented. Game Science has delivered something truly special — a game that lives up to the hype and pushes boundaries for the genre.

If you’re into action RPGs, stunning visuals, and legendary boss battles — Black Myth: Wukong is a must-play!",True,2865
english,"Challenging enough if you don't cheese the bosses.
Exploration actually rewards you handsomely.
A downside is that the light attack won't change throughout the game, not even when you choose a different stance.
No parrying, which means you need to rely on dodges or an ability called 'See Through', which requires you to press R2 at the moment an enemy attack is going to hit you, and negates that attack and provides some kind of counter.",True,3537
english,"Best intro into the game i've ever seen. Amazing graphics, bosses are lowkey under my expectations, but oh well. 
",True,2080
english,"Awesome game but I to complete the game you have to do New game plus which I dont like, I dont like to play new game plus they are just tedious and waste of time.",True,2556
english,"This game is great.  If you like to fight bosses, like soul games, and good combat.  Do not hesitate, it's awesome.",True,6375
english,"9.5/10
A beautiful, breath-taking cinematic spin on the souls-like genre. The art department cooked harder than anything I've ever seen and it blew me away every step of the way. 

My only gripes are that the difficulty is rather mild and places its' self below fromsoft and Khazan. Also the equipment is all fantastic looking but the gearing system is flawed and mostly under-utilized. You often skip most weapons/armors because they are miniscule upgrades or just straight up worse.

A gaming experience nobody should skip, and with a few tweaks to their combat and gear system it, like Sun Wukong, can too reach nirvana.",True,6060
english,"An interesting story introducing Chinese mythology. Graphics and sound are top tier, the art is just amazing. Gripping souls&RPG mechanics and progression system. It also offers a decent challenge while playing great. Some bosses can feel overwhelming at first, but learning and using the mechanics will see you prevail every situation. 

No distracting forced messaging about modern day tropes and nonsense. Just a focus on story, gameplay and fun, the relevant things that make gaming great.

The true game of the year of 2024, absolutely no question here. I have been gaming for just short of 40 years and could even rank it as a serious contender for personal greatest of all time, it is that special.",True,3830
english,"Game deserves all the awards for the next 5 years. It's that beautiful. Visuals, Mechanics, Gameplay, EVERYTHAANG. I can tell that so much heart has been poured into making this. I wish you all the best things in life, Game Science!",True,2313
english,"stunning, challenging, and incredibly immersive,a must-play",True,1662
english,"seriously didnt expect this game to go so hard as it did. i went from shitty ape with a stick to a universal threat in about 30 hours. the graphics are stunning, combat is insane and the story is fantastic. it uses alot of common rpg mechanics really well allowing you to unspend skill point free of cost while also allowing a huge variety of spells and skills which makes for huge replaybility. some negatives i would have however are things like the heavy performance toll the game takes, blurry graphics in some areas and lack of end game content such as dlc or some bosses where you might get  a proper challenge apart from maybe 2. other than that this  is a banger 9/10",True,2539
english,"tl; dr: Recommended
Hours Played: 100+ hrs (PS5 & Xbox & PC)

An Unforgiving Masterpiece (But Maybe Not For Everyone)

Let’s get this out of the way first: Black Myth: Wukong is easily one of the most visually stunning and artistically rich games I have ever played. The world, the creature designs, and the sheer spectacle of the boss fights are nothing short of extraordinary. It feels like a true next-gen experience that respects the source material (Journey to the West) with incredible detail.

However, I have to be critical here: this game is NOT for the faint of heart.

While it’s an absolute 10/10 in presentation and combat feel, the difficulty curve is steep. If you are a general gamer expecting a hack-and-slash adventure like the older God of War titles, you are going to hit a wall. There is no difficulty slider, no map to guide you through the confusing level layouts, and some bosses will punish you relentlessly for hours. The invisible walls in exploration can also be frustratingly immersive-breaking.

Pros:
• Combat: Fast, fluid, and incredibly satisfying once you master the stances.
• Visuals: Absolutely drop-dead gorgeous environments and character models.
• Boss Variety: Every boss feels unique, with their own personality and terrifying movesets.

Cons:
• Accessibility: It is punishingly hard for the average player. There are no ""easy"" modes or assist features to help people just enjoy the story.
• Level Design: Getting lost is easy due to the lack of a mini-map, and the levels—while beautiful—can feel a bit restrictive with invisible barriers.

Verdict:
This is an awesome, extraordinary game that defines what an Action RPG can be, but you need patience and grit to get through it. It’s not a casual romp.
That being said, Game Science has proven they are a top-tier developer. I am already strapped in and hyped for their next project. Bring on Black Myth: Zhong Kui! I can't wait to see how they handle the ghost-catching god next.

Rating: 9.5/10",True,687
english,"Bought on release but couldn't beat the first hard boss (WW) so didn't play for a year. Recently picked up again and learnt that you can just walk around him and come back once leveled up. From there the game open up to be one of the best I've played to date. Absolutely beautiful story, superb graphics and bosses ranging from easy to absolute madness yet fun.
Top notch game! Hope the team continues on it since there's so many more chapters in the original book.",True,5455
english,"A bit easier than I thought but the graphics and storyline are incredible, there are a few invisible walls in places you think you can go but that's understandable and doesn't affect the game that much. Would recommend",True,819
english,Game with great visuals and soundtrack. With good storyline.,True,3426
english,"Currently in Act 5 of the game, and feel I can leave a review of the gameplay as of now. Short answer is, I love this game. It's graphics are really amazing, even on my lower end system with a RTX 4070 card, It runs very smooth and looks beautiful. I really enjoy the story, and boss battles the most. It seems like there's no end to the amount of bosses in this game, it has ton's and they're almost all unique and creative. The bosses can be somewhat difficult and gives it that Dark Souls kind of boss battles we love and crave more, each and every time we overcome and beat one. Unlike Dark Souls games, there is not a lot of trash mobs nor are they overly difficult, there's plenty of places to rest (shrines). They also don't punish you in this game for dying, so you don't lose your ability to purchase things or level up like you would in Dark Souls. They also allow you to re spec for free and an unlimited amount of times at any and every shrine you rest at. I do enjoy these aspects about this game, it allows trying out new specs and ability's much much much more frequently. Back to bosses they're really fun, and some can be very challenging, even in the first act you'll find some nice challenges, some are optional, some are required to progress. I haven't come across a boss that proved as difficult as Promised Consort Radahn or Malenia in Elden ring, but some have come a little close, such as Scorpion Lord, Yellow Long to name a few. I think my one and only complaint about Black Myth Wukong is how linear the game can be. Unlike most Dark Souls games, you cannot really go of the beaten path and jump up obstacles or terrain etc. to find unique hidden areas or ways to access areas that you normally couldn't. It's pretty much a straight line game and the lock your path on the straight line. There was many areas that appear to look like you could jump right up to reach unexplored terrain but the game wont let you. This makes it kinda hard to find some hidden areas as every now and then they will allow you to go off the beaten path, and a majority of the time you can't. This can cause you to miss items sometimes as you think it's not possible to explore. With all that being said though, this game is really a worthy investment and provides plenty of game play, (50hrs) so far for me and two acts left to go, and it a rewarding gameplay that addicts you after defeating a hard boss, which is what I love about Dark Souls like games.",True,4017
english,"A combination of Elden ring and god of war with a lot of story telling, amazing graphics. 
Not for someone with a busy lifestyles, better for someone how is looking for a challenge or a soul like games player.",True,2086
english,"love this game, took a chance on it and easily became my favorite game ever. 11/10 would recommend",True,6621
english,"Just amazing.

Without true ending it is probably a 9/10, with True Ending, 10/10, great closure too.  The True Ending ties up some interesting lore that comes with the game and wraps up the epic storyline.

Music 10/10
Gameplay 9/10
Story 10/10
Graphics 10/10 if you can run it lmao

Overall: 49/50.  I took 1 point off for gameplay because it's not super dynamic and is actually kind of clunky to switch between stances (styles).  You also don't really get to use the ""best style"" for very long without mods.  Item rates are low randomization odds so it gets a bit grindy if you're target farming, however by NG 3+ you'll have pretty much anything.  That's also if you can last until NG 3+.  For a player who knows what they're doing, each chapter probably takes less than 30 minutes.  For a newbie, each chapter takes hours if not days.",True,15327
english,"Combat is fun, until it isn't. This game really needs some fine-tuning, or difficulty levels, because it is not particularly fun to fight the same boss 20 times. It may be fun for those who have loads of time to waste, not for everyone.",False,877
english,worst game you will ever play this game rigs boss fights if your beating it on early attempts this game is not skilled and will have you wanting to rip your own balls off and cry into a pillow sometimes i think if the creator of the game is watching me play and then makes the bosses pull some ridiculous combo out of their rectal hole so i die and have to do the whole 20 minute fight again would not recommend!,False,3288
english,"This game feels like a throwback, in a bad way. It's mechanically basic, with only a dodge for defence and some very awkward basic attacks that lock you into combos from single inputs - this isn't inherently bad, but it feels weird when initiated from a basic attack input. There seem to be a lot of bosses, but they're not of consistent quality, and even if they were, the best ones are still boring because you have very few abilities; there's a range of skills you can use, that are tied to both a cooldown timer and a resource at the same time, but they are fairly basic at least for as far as I've played. The sections between bosses are even worse, and seem basically unconcerned with any concept of level design or encounter design... what's more, the game looks rough and runs poorly. It's a harsh contrast with something like Stellar Blade, which uses older tech but is clearly more suited to a fast-paced action game and is a much more visually appealing game besides. Wukong would have been better using UE4 with baked GI and SSR, but that would have cost more to develop, I'm sure.

I do feel like a lot of work went into this, and it's always a shame when a lot of hard work is ruined by poor gameplay design. It is what it is, though. Play something else. Play Lies of P, or Nioh 2. Unless you have an attachment to Journey to the West, there is no reason to play this.",False,479
english,"5/10 for technical issues

This is a really cool game. Unfortunately it keeps crashing for me once I reach the Pagoda Realm. Lowering settings all the way doesn't fix it, and I can't find any fixes online. 

I really wanted to finish this game; I was having such a blast by the end of Chapter 2, but I can't progress any further with the constant crashes.",False,647
english,"Black Myth: Wukong did not land for me. The controls felt sluggish from the start, which made combat less satisfying and movement less responsive. The world itself often felt empty, lacking the sense of immersion or interactivity you would expect from a modern title of this scale.

I also encountered several issues running the game on PC, including bugs just to get it started. While the graphics are solid, they are not on the level of older releases such as God of War (2018), which is disappointing given how much more recent this game is.

The main character lacked personality, and there was little narrative depth to keep me invested. The marketing and community buzz emphasized the game’s difficulty, but in practice it was not nearly as challenging as advertised. The game leans heavily on boss encounters, with very few breaks between them, but those fights themselves were not demanding.

The armor system also fell short. There are many armor sets, yet only one or two feel genuinely useful, making the rest feel unnecessary.

The one element I appreciated is the Wukong story itself, but that credit goes to the source material. The narrative foundation already existed, and the game simply adapts it rather than building something truly original.

Overall, Black Myth: Wukong felt like a missed opportunity. Despite the strong mythology behind it, the gameplay, character design, and overall execution did not deliver the experience I was hoping for.",False,3559
english,"Good visuals, but that is the only thing I enjoy about the game. Combat at time feels clunky and unpolished, and every single enemy flies around breakdancing in the sky, 8/10 corners turned features a brand new ambush with some fat flying pig trying to spear your a******. Some things seem to have been ""inspired"" a bit too much from other games, such as their very own version of the Irithyll dungeon except much more obnoxious. After I beat it I don't see myself revisiting it.",False,2213
english,"Black Myth: Wukong looks great, but after a while it gets boring because it’s basically a “boss-fighting first” game. You enter an area, walk a little, then it’s another boss or mini-boss, and the loop repeats so much that it starts feeling like pattern homework instead of an adventure. Exploration exists, but it’s weak—there isn’t enough real discovery or meaningful side content to make the world feel rewarding to roam. Combat is also too animation-heavy. Attacks often feel stiff and “locked in,” so once you commit to a move, reacting or dodging can feel delayed. In big fights with huge bosses and lots of effects, the camera and lock-on can get messy, and sometimes you lose because you can’t clearly see or keep track of the target. The most annoying flaw is navigation: the game doesn’t guide you well, it’s easy to take the wrong path or loop back without realizing, and that turns “exploration” into getting lost. Overall, the visuals and atmosphere are strong, and some bosses look cool, but the gameplay can feel repetitive, the combat isn’t as responsive as it should be, and the poor direction/map design hurts the experience. If you like boss-rush games, you might enjoy it, but if you want exploration and freedom, it can be disappointing.
",False,129
english,"The first 70% of the game it was so fun, but then it becomes so easy in a boring way. Its so unbalanced, the new game (NJ +1) is unplayable cause the player is too much strong.",False,2406
english,"TO GRINDY  do the same thing over and over, game explains nothing feels like you upgrade really slowly",False,2159
english,"Decent game 6/10, not worth buying at full price however. Worth around 25-30€ at most
+ great visuals and music
+ responsive and fun combat
+ plenty of content, large map & like 100+ bosses

- after like 10h game falls apart, exploration is non existent really, the entire gameplay is just mindlessly running from boss to boss since theres invisible walls everywhere and its mostly just linear and simple map design
- game is branded as difficult but most of the bosses take you 1-2 tries once you learn the mechanics of the game.. theres some exceptions of bosses that are pure bullsh#t and very unfun design (Supreme Inspector or Captain Lotus Vision) and they all feel tedious and like a chore to go through. there's simply just too many of them and quality isnt there.
- staff gets boring very fast, its just the same moveset over and over
- bad performance in some specific areas even on good rig u get stutters",False,2408
english,"stutter city, monkey good, chinese quotes cringe, boss good",True,1893
english,"One of the best ways to turn your PC into a heater for the winter.

Also monkey king souls is suuucha sweet spot for anyone that grew up with Journey to the West, Uproar in Heaven, or the likes. With Souls being one of my fav game series, this is 1 of the few games I needed before my karmic judgement and rebirth amongst the Buddhist realms.",True,2016
english,The game was fun but I couldn't finish it. I can't quite put my finger on the reason - perhaps it became too repetitive or maybe it wasn't that exciting.,False,1719
english,"Game is very pretty, but sadly its very unoptimized, input lag, micro stuttering, FPS drops, Game crashes etc. If they could fix all these  issues I would gladly recommend this game, but as it stand in its current form i wouldnt",False,41
english,"Overall rating:  6-7/10

+ Graphics. It is good, really good. On Ultra looks amazing.
+ Combat. It is also good, the whole game is Souls-like but the hard, not light version. Combat system has A LOT of mechanics which when you understand make the combats FANCY, especially in compare with casual dark souls or other souls-like. It is easy to get lost in mechanics too BTW.
+ Chinese EPIC. Big bosses, buddhas and yaokais, huge arenas and chinese characters. Nice and funny
+ Difficulty. It is pretty balanced - hard bosses are hard, weak bosses are not. You can kill the hardest bosses like from 5-8 attempt which is exactly what you expect from hard games.

- Story. There is none. I had to watch the 2 hours explanation of story cause game is kinda not explaining anything at all. You finish it and like ""what the hell just happened"". The whole games requires you to at minimal know at maximum fully read the Wukong Novel before playing. I understand this is more like Soul-like idea of not having a cinematic storyline, but this game HAS cinematics! But they make it even worse - you expect them to explain something, but they are just not giving any information. Bunch of random cartoons if you have not read the novel before.
- Level design. Trust me, you will hate the level design from the Chapter 1. HUGE areas which DONT have anything at all. Do you like running around the bushes and trees for 3 mins straight? Then you will like it. IF not then not.
- Sound. It is okay. Not good, so thats why it is cons.

Overall, the concept and idea of Black Myth Wukong is good. Souls-like, not the easy one, not the super hard one. Great graphics, great and fancy combats, meh sound and irritating level design. The biggest issue is Story, which you kinda have but it is really more like random quotes from random chinese books. Game is pretty long BTW. I wanted to drop it like for multiple times but was just pitty to waste time with having it 50% finished. My friend asked me if he should play that and I said ""no, my friend, spend your short life on something better"".",False,3541
english,"Don't waste your money. Bugs, bugs, bugs, and more bugs. In addition to this nothing about the controls and especially combat controls makes any sense.",False,2981
english,I understand the appeal of dark souls games but look at the ending boss and decide for yourself its a joke too the point where it sapped all the fun out of me.,False,2078
english,"🏆

[For me to award a gold cup review 🏆
The game must be decent,
as I consider a lot of different factors.]",True,1556
english,"Not much story, but beautiful visual and some challenging bosses (much easier than Dark Souls trilogy & Sekiro though).
Gameplay is Fun & Fast paced, not slow like Dark Souls.",True,3589
