file_source,phenomenon,UID,pair_id,sentence_good,sentence_bad,correct_0.5B,correct_1.5B,both_correct,both_wrong,fixed,regression
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,55,有的老板麻醉了最多八头大象。,没有老板麻醉了最多八头大象。,True,False,False,False,False,True
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,56,有的人烧了最多两条鱼。,没有人烧了最多两条鱼。,True,False,False,False,False,True
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,57,有的人捕捉了最多八只鸡。,没有人捕捉了最多八只鸡。,False,False,False,True,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,58,有的人炖了最多四只鸡。,没有人炖了最多四只鸡。,False,True,False,False,True,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,59,有的人爆炒了最多八只鸭。,没有人爆炒了最多八只鸭。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,60,有的人盖了最多两条被子。,没有人盖了最多两条被子。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,61,有的打工人检查了最多十只鼻子。,没有打工人检查了最多十只鼻子。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,62,有的人烧了最多一只鸭。,没有人烧了最多一只鸭。,True,False,False,False,False,True
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,63,有的儿子观看了最多一部动作片。,没有儿子观看了最多一部动作片。,False,True,False,False,True,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,64,有的音乐家煮了最多八条鱼。,没有音乐家煮了最多八条鱼。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,65,有的上级屠宰了最多九头牛。,没有上级屠宰了最多九头牛。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,66,有的人盖了最多三条被子。,没有人盖了最多三条被子。,False,True,False,False,True,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,67,有的人检查了最多八条腿。,没有人检查了最多八条腿。,False,True,False,False,True,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,68,有的上级爆炒了最多八只鸭。,没有上级爆炒了最多八只鸭。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,69,有的打工人煮了最多五条鱼。,没有打工人煮了最多五条鱼。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,70,有的人喝了最多八瓶矿泉水。,没有人喝了最多八瓶矿泉水。,True,False,False,False,False,True
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,71,有的人煮了最多八只鸭。,没有人煮了最多八只鸭。,True,False,False,False,False,True
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,72,有的人领养了最多六只小猫。,没有人领养了最多六只小猫。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,73,有的人弹了最多八个玻璃珠。,没有人弹了最多八个玻璃珠。,False,True,False,False,True,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,74,有的服务员制作了最多三部电影。,没有服务员制作了最多三部电影。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,75,有的人检查了最多四个耳朵。,没有人检查了最多四个耳朵。,False,True,False,False,True,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,76,有的姐妹清蒸了最多十条鱼。,没有姐妹清蒸了最多十条鱼。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,77,有的人看了最多六本书。,没有人看了最多六本书。,True,False,False,False,False,True
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,78,有的人创作了最多六本小说。,没有人创作了最多六本小说。,False,False,False,True,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,79,有的人烧了最多六条鱼。,没有人烧了最多六条鱼。,True,False,False,False,False,True
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,80,有的人包扎了最多七条腿。,没有人包扎了最多七条腿。,False,True,False,False,True,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,81,有的人包扎了最多十条腿。,没有人包扎了最多十条腿。,False,True,False,False,True,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,82,有的人弹了最多十个玻璃珠。,没有人弹了最多十个玻璃珠。,False,True,False,False,True,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,83,有的人捕捉了最多四头大象。,没有人捕捉了最多四头大象。,False,False,False,True,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,84,有的人创作了最多四部漫画。,没有人创作了最多四部漫画。,False,False,False,True,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,85,有的钢琴家吃了最多三桶方便面。,没有钢琴家吃了最多三桶方便面。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,86,有的演员打断了最多九只脚。,没有演员打断了最多九只脚。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,87,有的人打断了最多六只脚。,没有人打断了最多六只脚。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,88,有的人盖了最多七条被子。,没有人盖了最多七条被子。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,89,有的人吃了最多三串香蕉。,没有人吃了最多三串香蕉。,False,False,False,True,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,90,有的人麻醉了最多三头大象。,没有人麻醉了最多三头大象。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,91,有的人检查了最多十只脚。,没有人检查了最多十只脚。,False,True,False,False,True,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,92,有的妈妈看了最多四部日记。,没有妈妈看了最多四部日记。,False,True,False,False,True,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,93,有的下属领养了最多六只小猫。,没有下属领养了最多六只小猫。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,94,有的人检查了最多十个头。,没有人检查了最多十个头。,False,True,False,False,True,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,95,有的妹妹领养了最多两只小猫。,没有妹妹领养了最多两只小猫。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,96,有的司机看了最多三本手账。,没有司机看了最多三本手账。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,97,有的人预习了最多两本教材。,没有人预习了最多两本教材。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,98,有的工人煮了最多一只鸭。,没有工人煮了最多一只鸭。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,99,有的学生炖了最多九只鸡。,没有学生炖了最多九只鸡。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,100,有的警察清洗了最多七个杯子。,没有警察清洗了最多七个杯子。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,101,有的顾客预习了最多六本教材。,没有顾客预习了最多六本教材。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,102,有的下属看了最多十部手账。,没有下属看了最多十部手账。,False,True,False,False,True,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,103,有的打工人清蒸了最多三条鱼。,没有打工人清蒸了最多三条鱼。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,104,有的打工人清蒸了最多五条鱼。,没有打工人清蒸了最多五条鱼。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,105,有的人打断了最多两条腿。,没有人打断了最多两条腿。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,106,有的演奏员麻醉了最多九只老虎。,没有演奏员麻醉了最多九只老虎。,False,True,False,False,True,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,107,有的记者喝了最多三桶矿泉水。,没有记者喝了最多三桶矿泉水。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,108,有的人烧了最多十只鸡。,没有人烧了最多十只鸡。,True,False,False,False,False,True
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,109,有的姐姐爆炒了最多七条鱼。,没有姐姐爆炒了最多七条鱼。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,110,有的人领养了最多两只小猫。,没有人领养了最多两只小猫。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,111,有的钢琴家屠宰了最多两头牛。,没有钢琴家屠宰了最多两头牛。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,112,有的人屠宰了最多十头牛。,没有人屠宰了最多十头牛。,False,False,False,True,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,113,有的服务员吃了最多三桶方便面。,没有服务员吃了最多三桶方便面。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,114,有的钢琴家检查了最多七个眼睛。,没有钢琴家检查了最多七个眼睛。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,115,有的人喝了最多九桶矿泉水。,没有人喝了最多九桶矿泉水。,False,False,False,True,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,116,有的儿子创作了最多四部小说。,没有儿子创作了最多四部小说。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,117,有的人烧了最多十条鱼。,没有人烧了最多十条鱼。,True,False,False,False,False,True
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,118,有的上级烧了最多十条鱼。,没有上级烧了最多十条鱼。,True,False,False,False,False,True
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,119,有的工人清洗了最多三个杯子。,没有工人清洗了最多三个杯子。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,120,有的人打断了最多七只手。,没有人打断了最多七只手。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,121,有的记者拍摄了最多一部动画片。,没有记者拍摄了最多一部动画片。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,122,有的人拍摄了最多三部电影。,没有人拍摄了最多三部电影。,False,False,False,True,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,123,有的人观看了最多九部视频。,没有人观看了最多九部视频。,False,False,False,True,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,124,有的人检查了最多三个眼睛。,没有人检查了最多三个眼睛。,False,True,False,False,True,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,125,有的朋友煮了最多八只鸭。,没有朋友煮了最多八只鸭。,False,True,False,False,True,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,126,有的人观看了最多九部动作片。,没有人观看了最多九部动作片。,False,True,False,False,True,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,127,有的领导喝了最多一杯红茶。,没有领导喝了最多一杯红茶。,True,False,False,False,False,True
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,128,有的上级预习了最多四本教材。,没有上级预习了最多四本教材。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,129,有的人吃了最多五片面包。,没有人吃了最多五片面包。,False,True,False,False,True,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,130,有的音乐家捕捉了最多九头大象。,没有音乐家捕捉了最多九头大象。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,131,有的奴隶清洗了最多九个杯子。,没有奴隶清洗了最多九个杯子。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,132,有的演员爆炒了最多七条鱼。,没有演员爆炒了最多七条鱼。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,133,有的人看了最多八部小说。,没有人看了最多八部小说。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,134,有的人煮了最多七条鱼。,没有人煮了最多七条鱼。,False,False,False,True,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,135,有的人爆炒了最多三只鸭。,没有人爆炒了最多三只鸭。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,136,有的人领养了最多七条小狗。,没有人领养了最多七条小狗。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,137,有的下属检查了最多三条腿。,没有下属检查了最多三条腿。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,138,有的母亲爆炒了最多五条鱼。,没有母亲爆炒了最多五条鱼。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,139,有的人烧了最多两只鸭。,没有人烧了最多两只鸭。,True,False,False,False,False,True
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,140,有的人烧了最多七只鸡。,没有人烧了最多七只鸡。,True,False,False,False,False,True
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,141,有的人清洗了最多四个杯子。,没有人清洗了最多四个杯子。,False,False,False,True,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,142,有的人喝了最多两瓶啤酒。,没有人喝了最多两瓶啤酒。,True,False,False,False,False,True
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,143,有的吉他手预习了最多八本教材。,没有吉他手预习了最多八本教材。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,144,有的人弹了最多七个玻璃珠。,没有人弹了最多七个玻璃珠。,False,True,False,False,True,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,145,有的人包扎了最多三只脚。,没有人包扎了最多三只脚。,False,True,False,False,True,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,146,有的人捕捉了最多三条鱼。,没有人捕捉了最多三条鱼。,False,False,False,True,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,147,有的罪犯拍摄了最多四部电影。,没有罪犯拍摄了最多四部电影。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,148,有的母亲爆炒了最多两条鱼。,没有母亲爆炒了最多两条鱼。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,149,有的人弹了最多一个玻璃珠。,没有人弹了最多一个玻璃珠。,False,True,False,False,True,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,150,有的人吃了最多两只鸭。,没有人吃了最多两只鸭。,False,False,False,True,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,151,有的人创作了最多八本小说。,没有人创作了最多八本小说。,False,False,False,True,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,152,有的人盖了最多五条被子。,没有人盖了最多五条被子。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,153,有的人制作了最多六本手账。,没有人制作了最多六本手账。,True,False,False,False,False,True
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,154,有的人观看了最多三部电影。,没有人观看了最多三部电影。,False,False,False,True,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,155,有的人拍摄了最多八部电影。,没有人拍摄了最多八部电影。,False,False,False,True,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,156,有的小孩观看了最多六部电影。,没有小孩观看了最多六部电影。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,157,有的人领养了最多八条小狗。,没有人领养了最多八条小狗。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,158,有的消费者吃了最多八只鸭。,没有消费者吃了最多八只鸭。,False,True,False,False,True,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,159,有的人烧了最多九只鸡。,没有人烧了最多九只鸡。,True,False,False,False,False,True
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,160,有的女儿看了最多十部小说。,没有女儿看了最多十部小说。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,161,有的人清洗了最多两个杯子。,没有人清洗了最多两个杯子。,False,False,False,True,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,162,有的父亲麻醉了最多八头大象。,没有父亲麻醉了最多八头大象。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,163,有的人预习了最多三本教材。,没有人预习了最多三本教材。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,164,有的空姐爆炒了最多八条鱼。,没有空姐爆炒了最多八条鱼。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,165,有的人看了最多七部日记。,没有人看了最多七部日记。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,166,有的人清蒸了最多七只鸡。,没有人清蒸了最多七只鸡。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,167,有的舞者煮了最多两条鱼。,没有舞者煮了最多两条鱼。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,168,有的人捕捉了最多三只老虎。,没有人捕捉了最多三只老虎。,False,False,False,True,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,169,有的记者清洗了最多六个杯子。,没有记者清洗了最多六个杯子。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,170,有的人预习了最多九本教材。,没有人预习了最多九本教材。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,171,有的人创作了最多三部漫画。,没有人创作了最多三部漫画。,False,False,False,True,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,172,有的钢琴家看了最多三部漫画。,没有钢琴家看了最多三部漫画。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,173,有的人炖了最多六条鱼。,没有人炖了最多六条鱼。,False,True,False,False,True,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,174,有的人捕捉了最多六只鸭。,没有人捕捉了最多六只鸭。,False,False,False,True,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,175,有的人创作了最多十部小说。,没有人创作了最多十部小说。,False,False,False,True,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,176,有的小孩看了最多两本书。,没有小孩看了最多两本书。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,177,有的人观看了最多三部电视剧。,没有人观看了最多三部电视剧。,False,True,False,False,True,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,178,有的人预习了最多五本教材。,没有人预习了最多五本教材。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,179,有的小孩清蒸了最多一条鱼。,没有小孩清蒸了最多一条鱼。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,180,有的人创作了最多九部漫画。,没有人创作了最多九部漫画。,False,False,False,True,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,181,有的人喝了最多六瓶橙汁。,没有人喝了最多六瓶橙汁。,True,False,False,False,False,True
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,182,有的演奏员屠宰了最多六头牛。,没有演奏员屠宰了最多六头牛。,False,True,False,False,True,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,183,有的员工盖了最多十条被子。,没有员工盖了最多十条被子。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,184,有的人煮了最多三条鱼。,没有人煮了最多三条鱼。,False,False,False,True,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,185,有的音乐家爆炒了最多五条鱼。,没有音乐家爆炒了最多五条鱼。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,186,有的妹妹清洗了最多九个杯子。,没有妹妹清洗了最多九个杯子。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,187,有的下属观看了最多七部电影。,没有下属观看了最多七部电影。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,188,有的弟弟煮了最多八条鱼。,没有弟弟煮了最多八条鱼。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,189,有的服务员清蒸了最多九条鱼。,没有服务员清蒸了最多九条鱼。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,190,有的女儿领养了最多五只小猫。,没有女儿领养了最多五只小猫。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,191,有的人看了最多六部漫画。,没有人看了最多六部漫画。,True,False,False,False,False,True
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,192,有的爸爸打断了最多四只手。,没有爸爸打断了最多四只手。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,193,有的飞行员领养了最多四只小猫。,没有飞行员领养了最多四只小猫。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,194,有的老师弹了最多两个玻璃珠。,没有老师弹了最多两个玻璃珠。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,195,有的人打断了最多五只手。,没有人打断了最多五只手。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,196,有的人炖了最多四只鸭。,没有人炖了最多四只鸭。,False,True,False,False,True,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,197,有的人制作了最多七部电视剧。,没有人制作了最多七部电视剧。,True,False,False,False,False,True
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,198,有的人烧了最多三条鱼。,没有人烧了最多三条鱼。,True,False,False,False,False,True
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,199,有的父亲观看了最多八部电影。,没有父亲观看了最多八部电影。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,200,有的人喝了最多四杯咖啡。,没有人喝了最多四杯咖啡。,True,False,False,False,False,True
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,201,有的人打断了最多五条腿。,没有人打断了最多五条腿。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,202,有的警察制作了最多两本手账。,没有警察制作了最多两本手账。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,203,有的人麻醉了最多一只老虎。,没有人麻醉了最多一只老虎。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,204,有的人看了最多五本书。,没有人看了最多五本书。,False,True,False,False,True,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,205,有的人清洗了最多一个杯子。,没有人清洗了最多一个杯子。,False,False,False,True,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,206,有的服务员弹了最多五个玻璃珠。,没有服务员弹了最多五个玻璃珠。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,207,有的妈妈喝了最多五桶啤酒。,没有妈妈喝了最多五桶啤酒。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,208,有的飞行员盖了最多七条被子。,没有飞行员盖了最多七条被子。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,209,有的上级屠宰了最多四头牛。,没有上级屠宰了最多四头牛。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,210,有的人吃了最多九串香蕉。,没有人吃了最多九串香蕉。,False,False,False,True,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,211,有的演员创作了最多一本小说。,没有演员创作了最多一本小说。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,212,有的工人预习了最多一本教材。,没有工人预习了最多一本教材。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,213,有的打工人盖了最多五条被子。,没有打工人盖了最多五条被子。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,214,有的打工人观看了最多六部电影。,没有打工人观看了最多六部电影。,False,True,False,False,True,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,215,有的消费者清洗了最多一个杯子。,没有消费者清洗了最多一个杯子。,False,True,False,False,True,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,216,有的人预习了最多七本教材。,没有人预习了最多七本教材。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,217,有的人观看了最多八部视频。,没有人观看了最多八部视频。,False,False,False,True,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,218,有的同事盖了最多三条被子。,没有同事盖了最多三条被子。,False,True,False,False,True,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,219,有的人弹了最多两个玻璃珠。,没有人弹了最多两个玻璃珠。,False,True,False,False,True,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,220,有的人制作了最多两本手账。,没有人制作了最多两本手账。,True,False,False,False,False,True
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,221,有的人拍摄了最多七部视频。,没有人拍摄了最多七部视频。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,222,有的人清洗了最多五个杯子。,没有人清洗了最多五个杯子。,False,False,False,True,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,223,有的服务员创作了最多十本小说。,没有服务员创作了最多十本小说。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,224,有的钢琴家预习了最多八本教材。,没有钢琴家预习了最多八本教材。,True,True,True,False,False,False
superlative_quantifiers_2.jsonl,quantifiers,superlative_quantifiers_2,225,有的工人烧了最多两只鸭。,没有工人烧了最多两只鸭。,True,True,True,False,False,False
